0;0 0 5 3 1 25 8 5 0 4 3 1 2 2 0 2 1 0 1 0 0 1 0 1 0 1 0 1 0 0 2 1 2 1 2 2 3 3 2 2 5 3 6 7 19 2 4 4 0 0 5 16 9 7 7 5 6 3 2 1 3 1 1 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 2 1 3 4 4 6 5 7 7 12 12
0;0 0 3 15 11 5 9 12 5 2 3 3 2 1 3 2 0 3 1 0 1 1 0 0 2 1 0 0 1 1 0 1 0 1 2 2 2 4 3 5 3 6 5 6 6 13 11 5 0 0 10 10 8 5 5 5 5 3 5 4 4 3 3 1 3 0 1 1 1 0 0 1 3 1 1 2 0 0 1 0 0 2 0 1 1 2 1 2 2 3 3 4 3 8 7 14
0;0 0 7 12 13 9 5 5 7 4 4 2 4 4 1 1 1 1 1 0 2 1 0 1 0 0 0 0 2 1 0 0 2 2 2 2 3 2 4 3 4 4 5 5 4 8 10 14 0 0 18 9 6 5 5 4 4 3 3 4 0 4 1 2 1 1 2 0 1 1 0 0 1 1 0 0 2 1 1 1 0 2 2 2 4 2 2 4 4 4 3 4 4 8 6 12
0;0 0 8 14 11 9 5 7 4 4 3 4 3 3 2 2 1 0 0 1 2 0 0 0 0 0 0 0 3 0 0 0 3 1 2 3 1 4 3 4 3 4 6 4 5 6 12 14 0 0 19 10 7 5 4 5 4 4 2 3 1 4 0 3 1 1 2 1 0 0 1 1 0 1 0 0 0 1 1 1 0 1 2 3 2 4 2 3 4 4 4 4 5 4 8 12
0;0 0 6 16 11 7 7 5 4 4 4 3 4 3 2 2 1 0 0 1 1 1 0 0 0 0 0 0 2 1 0 0 3 1 2 3 2 4 2 3 4 4 4 6 5 6 11 15 0 0 18 10 6 5 6 4 4 3 3 4 0 4 0 4 0 1 3 0 0 0 2 0 0 1 0 0 0 0 1 1 1 1 3 2 3 1 4 4 3 4 4 4 6 5 6 12
0;0 0 7 15 9 8 5 4 5 4 5 4 1 4 2 2 1 0 0 1 0 1 1 0 0 0 0 0 2 1 0 0 4 1 2 2 3 3 3 2 4 4 4 6 5 8 11 12 0 0 17 11 6 5 5 5 4 3 3 4 0 4 0 4 0 3 1 0 0 0 2 1 0 1 1 0 0 0 0 1 1 3 0 4 2 2 4 3 4 4 3 6 5 5 7 11
0;0 0 6 17 8 7 7 5 5 3 5 2 4 3 2 1 1 2 1 0 0 1 0 0 0 1 2 0 0 0 0 4 1 2 2 3 2 2 4 4 3 3 5 4 6 8 13 11 0 0 13 6 6 6 3 5 5 4 1 3 1 3 2 2 0 4 0 0 0 0 0 1 2 0 0 0 0 0 1 0 3 1 3 1 4 2 4 4 3 4 3 6 5 7 7 13
0;0 0 4 23 9 5 6 5 6 5 4 1 2 2 1 1 0 1 0 0 0 1 1 1 0 0 0 1 1 0 1 2 2 2 1 3 3 4 5 6 6 4 6 5 4 8 6 11 0 0 13 8 3 5 4 2 4 1 3 0 3 1 2 2 2 2 2 0 2 0 2 2 0 3 1 1 0 0 0 0 0 0 1 0 3 0 3 3 3 6 4 5 4 7 9 17
0;0 0 5 23 9 5 5 6 5 4 3 3 3 1 2 0 1 0 0 0 0 0 0 0 0 0 0 2 1 0 0 2 1 2 2 2 2 4 3 5 4 8 5 6 6 6 8 12 0 0 18 9 5 5 3 4 2 4 1 1 3 1 3 1 2 2 0 4 1 1 1 1 1 1 0 1 0 0 1 0 0 0 1 1 0 2 1 4 2 4 4 5 5 7 7 13
0;0 0 5 19 8 9 7 5 3 5 3 3 2 3 2 2 1 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 4 0 2 2 2 3 2 4 3 8 6 7 8 6 9 12 0 0 17 10 6 5 4 6 0 4 2 3 1 2 0 4 1 1 2 1 2 0 3 0 2 1 1 1 0 0 0 0 0 0 0 1 0 2 2 2 3 4 3 5 6 6 7 12
0;0 0 6 20 7 9 6 5 5 3 4 3 2 3 3 1 2 1 1 1 0 0 0 0 0 0 0 3 0 0 0 1 3 0 2 2 2 2 3 2 4 7 8 8 7 7 9 12 0 0 17 10 5 5 6 4 4 2 2 2 2 0 3 2 1 1 3 0 2 0 2 2 0 1 3 1 0 0 0 0 0 0 1 1 0 3 2 3 3 3 3 6 6 6 9 12
0;0 0 5 24 8 6 6 5 6 2 5 3 1 1 2 0 1 0 1 0 0 0 0 0 0 0 1 2 0 0 2 0 2 2 3 2 3 3 5 6 5 5 7 5 4 8 7 11 0 0 16 9 5 5 4 3 3 2 2 1 3 1 2 2 0 3 2 1 2 0 2 1 1 1 2 2 0 0 0 0 1 1 1 0 2 0 4 2 2 4 6 4 5 7 6 12
0;0 0 4 4 15 5 5 3 4 4 2 3 2 4 1 1 2 3 3 2 2 1 2 1 1 0 1 2 1 1 0 2 1 2 3 0 2 3 2 3 1 3 5 7 6 12 16 5 0 0 8 13 5 5 2 4 1 3 3 2 3 2 2 2 1 2 2 1 2 1 2 2 2 0 2 0 2 2 0 1 1 2 2 1 3 2 1 2 2 3 5 3 7 6 8 18
0;0 0 4 23 10 7 5 5 5 5 3 3 2 0 1 1 0 1 1 0 0 0 0 0 0 0 1 2 0 0 2 1 2 1 3 2 3 3 5 6 4 6 7 3 6 6 9 10 0 0 18 8 5 6 3 3 3 2 2 1 4 0 2 2 1 2 3 0 2 2 0 1 1 1 2 1 0 1 0 0 0 0 1 0 1 2 3 2 3 3 6 4 6 6 7 13
0;0 0 7 20 8 5 7 6 5 3 4 3 2 1 1 2 0 1 0 1 0 0 0 0 0 0 0 3 0 0 0 3 1 2 2 2 2 3 4 5 6 6 6 6 5 6 7 12 0 0 17 8 6 5 4 3 4 0 4 0 2 2 2 1 3 1 2 2 1 2 0 2 0 2 1 1 1 1 0 1 0 1 1 1 0 2 1 4 3 4 4 4 7 5 9 13
0;0 0 16 13 6 6 6 6 5 2 3 3 4 1 1 0 2 0 0 0 0 0 0 0 0 1 0 2 0 0 0 3 1 2 1 3 2 3 4 6 4 8 6 5 6 5 8 11 0 0 19 8 5 6 4 3 4 0 4 2 0 4 0 2 2 0 4 1 1 2 0 2 0 4 0 1 0 0 0 0 0 0 0 1 2 2 2 3 3 4 6 3 6 7 8 16
0;0 0 10 17 9 7 8 3 6 3 4 3 2 2 2 1 1 0 0 0 0 0 0 0 0 1 1 0 0 1 0 2 1 3 1 2 2 3 3 4 7 6 6 7 6 6 8 12 0 0 17 9 6 5 5 2 4 4 0 3 2 1 0 4 0 3 1 1 1 3 1 1 1 1 1 0 1 0 2 0 0 1 1 0 1 2 1 3 3 3 5 5 5 5 9 11
0;0 0 5 24 8 7 7 2 7 4 3 2 2 1 1 1 1 0 0 2 0 0 0 0 0 0 1 1 1 0 2 0 4 1 2 2 3 3 7 6 4 6 5 5 4 8 6 10 0 0 15 7 6 4 4 3 1 4 1 3 0 4 0 1 3 2 0 2 3 0 2 2 2 2 2 1 0 1 0 0 0 0 0 1 0 3 3 3 3 3 6 3 5 7 8 13
0;0 0 8 11 8 8 7 6 4 4 3 4 2 2 3 2 2 2 2 2 1 1 1 1 0 1 0 0 1 0 2 0 1 2 1 2 0 2 3 1 3 3 4 4 8 11 14 16 0 0 14 9 9 4 5 4 4 4 4 2 2 1 3 2 3 0 1 2 0 0 3 2 1 0 1 2 0 0 2 0 0 0 2 0 1 3 1 3 3 3 3 5 4 9 9 12
0;0 0 11 13 11 5 6 5 5 4 3 3 3 3 1 1 1 1 0 0 0 0 0 0 0 0 1 1 1 0 1 1 1 2 2 2 2 3 2 4 4 8 6 8 6 7 8 12 0 0 16 9 6 5 6 4 3 1 4 0 3 2 1 1 3 1 1 2 0 3 1 1 1 1 1 0 1 0 1 1 0 0 0 2 1 2 1 3 2 5 3 6 6 6 8 10
0;0 0 4 20 10 7 6 5 5 4 3 3 3 1 1 2 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 1 2 2 1 3 2 3 4 5 5 7 7 5 6 6 8 10 0 0 20 6 6 6 3 4 3 1 3 1 4 0 2 2 1 1 3 1 1 3 0 2 0 2 0 2 0 1 1 0 0 0 2 0 0 2 3 3 3 3 6 2 6 6 8 14
0;0 0 5 22 8 7 7 3 5 4 5 3 1 2 0 2 0 0 0 0 0 0 0 0 0 0 1 2 0 0 1 2 1 2 2 2 2 3 4 6 5 6 6 6 5 8 7 10 0 0 19 6 6 6 5 3 3 1 3 2 0 4 0 2 2 1 2 3 0 2 0 2 0 2 1 1 0 0 0 0 0 0 2 0 1 2 2 3 2 4 5 5 6 5 8 13
0;0 0 10 18 11 5 6 4 5 4 4 3 2 2 2 2 0 1 0 1 0 1 0 0 0 0 0 2 1 0 0 2 1 2 2 2 2 2 3 4 5 6 7 7 8 6 7 12 0 0 16 6 6 6 4 4 3 2 3 1 1 3 1 1 3 2 0 2 1 1 0 3 1 2 0 1 0 0 0 1 1 0 1 2 0 2 1 3 2 4 4 6 6 6 9 12
0;0 0 5 11 10 6 9 6 6 5 3 2 2 2 2 1 2 2 1 1 1 1 2 1 1 0 0 1 0 0 2 0 0 0 0 0 2 1 2 4 5 5 5 7 8 7 14 11 0 0 14 15 6 6 4 1 3 2 2 1 3 0 3 0 2 1 2 2 1 1 0 0 0 1 1 1 0 1 1 2 0 2 1 1 3 4 2 5 4 6 4 6 5 7 8 13
0;0 0 8 13 11 9 5 5 6 2 4 2 2 4 2 1 2 2 2 1 1 0 1 0 0 0 0 0 2 1 0 0 0 3 1 2 2 2 2 2 3 3 6 9 8 10 11 10 0 0 15 10 7 6 4 4 4 4 2 2 2 2 2 0 2 2 2 0 1 2 1 1 1 2 0 1 1 1 1 1 0 0 1 1 1 1 3 2 4 3 3 5 5 6 8 10
0;0 0 11 17 9 7 5 6 3 4 3 4 3 1 3 2 1 1 1 0 1 0 0 0 0 0 0 1 2 0 0 0 2 2 0 4 1 3 1 3 3 4 9 8 8 11 7 12 0 0 17 10 6 5 5 4 3 4 1 1 4 1 1 2 1 3 0 0 2 2 2 0 0 3 0 1 1 0 0 0 1 0 1 1 0 3 1 2 4 3 4 5 5 8 8 11
0;0 0 6 17 13 5 6 6 4 4 4 3 2 1 2 1 2 1 0 0 0 0 0 0 1 0 1 2 1 0 0 2 2 0 2 2 3 2 3 3 3 8 5 10 6 7 8 12 0 0 19 9 5 6 4 5 2 3 2 2 2 1 1 1 3 1 3 0 1 1 3 0 1 2 0 1 1 0 0 0 0 0 0 1 0 2 3 2 2 5 3 6 6 6 7 16
0;0 0 4 22 8 7 5 7 3 5 5 2 1 3 0 0 1 2 0 0 0 1 1 0 0 0 0 0 3 0 0 0 4 1 2 2 2 2 4 5 6 7 6 6 6 8 7 10 0 0 15 7 5 6 4 3 1 3 2 2 2 0 4 0 1 3 1 3 0 2 1 1 0 2 0 2 0 0 0 0 0 0 2 0 1 1 3 2 4 1 7 4 5 6 6 12
0;0 0 5 21 9 7 5 6 4 4 5 3 1 3 0 0 0 2 0 0 0 2 0 0 1 0 0 0 1 1 2 0 2 2 2 2 3 2 4 5 6 5 7 6 7 6 9 9 0 0 16 6 5 5 4 2 2 4 1 2 2 1 2 1 2 2 0 3 3 1 1 2 0 2 0 1 1 0 1 1 0 1 1 1 2 2 1 3 3 4 6 6 5 6 11 17
0;0 0 4 23 8 6 5 7 3 5 3 3 2 1 2 1 0 0 0 0 0 0 0 0 1 0 0 1 1 0 1 2 1 2 2 2 3 1 3 5 7 5 7 7 7 6 6 10 0 0 19 8 6 5 4 4 1 3 2 3 1 1 3 0 1 3 1 2 1 2 0 2 1 2 1 0 0 0 0 0 0 0 1 0 1 3 1 3 3 4 5 5 5 7 8 13
0;0 0 6 22 8 5 3 7 5 3 5 2 2 2 0 0 1 2 1 0 1 2 0 0 0 0 0 2 0 0 2 2 0 3 1 2 4 2 4 4 6 7 6 6 6 6 7 11 0 0 15 9 4 6 4 2 4 2 3 0 4 1 0 2 2 3 0 3 0 2 0 2 1 2 0 1 1 1 0 1 0 0 2 0 2 2 2 3 3 5 5 4 5 8 8 20
0;0 0 4 23 9 8 3 6 4 4 4 3 2 1 2 1 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 2 1 3 1 2 2 4 3 5 6 7 5 7 6 7 8 9 0 0 19 7 7 5 4 3 3 2 3 1 2 3 0 2 2 0 3 1 2 1 1 2 0 1 2 0 1 0 0 0 0 1 0 1 1 1 3 3 3 2 6 5 4 7 8 12
